"NUMBER","DRIVER_NUMBER","LAP_NUMBER","LAP_TIME","S1","S2","S3","KPH","ELAPSED","CLASS","TEAM","AVG_TRACK_TEMP","YEAR","TIRE_TYPE"
50,1,25,106,33.862,45.635,26.454,122.4,2277.8,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,26,155.9,58.734,66.4,30.835,83.2,2433.7,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,27,88.8,33.457,34.831,20.495,146,2522.5,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,28,88.7,33.134,35.03,20.495,146.2,2611.2,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,29,88.3,33.087,34.612,20.629,146.8,2699.5,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,30,88.2,33.067,34.573,20.548,147,2787.7,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,31,96.7,33.377,38.237,25.128,134,2884.4,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,32,134,49.721,53.723,30.578,96.7,3018.4,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
53,1,1,93.7,36.93,35.933,20.83,138.4,93.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,2,88.4,33.396,34.359,20.631,146.7,182.1,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,3,87.5,32.704,34.292,20.48,148.2,269.6,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,4,87.2,32.691,34.159,20.311,148.8,356.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,5,87.6,32.719,34.494,20.359,148.1,444.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,6,87.1,32.548,34.032,20.492,148.9,531.4,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,7,87.5,32.793,34.197,20.473,148.2,618.8,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,8,87.3,32.765,34.022,20.542,148.5,706.2,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,9,87.8,32.877,34.402,20.499,147.7,793.9,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,10,88.1,33.136,34.52,20.402,147.2,882,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,11,88.3,33.07,34.685,20.507,146.9,970.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,12,88.2,33.093,34.553,20.51,147.1,1058.4,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,13,89.2,33.122,34.743,21.383,145.3,1147.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,14,88.3,33.045,34.381,20.889,146.8,1236,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,15,89.3,33.593,35.066,20.657,145.2,1325.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,16,88,33.022,34.467,20.546,147.3,1413.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,17,162.9,33.105,34.756,95,79.6,1576.2,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,18,94.3,38.935,34.758,20.621,137.5,1670.5,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,19,88.4,33.04,34.755,20.601,146.7,1758.9,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,20,89.8,33.211,35.422,21.189,144.4,1848.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,21,91.9,33.662,36.659,21.604,141.1,1940.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,22,88.9,33.38,34.993,20.554,145.8,2029.6,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,23,89.4,33.764,34.916,20.687,145.1,2119,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,24,92.1,33.666,35.914,22.484,140.8,2211,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,25,100.2,38.251,39.594,22.362,129.4,2311.2,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,26,132.1,43.986,58.903,29.224,98.1,2443.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,27,90.8,33.788,35.854,21.127,142.8,2534.1,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,28,88.8,33.368,34.638,20.769,146.1,2622.9,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,29,90,33.405,35.473,21.148,144,2712.9,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,30,89,33.244,34.711,20.995,145.8,2801.9,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,31,92.8,34.313,36.562,21.948,139.7,2894.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
53,1,32,131.4,51.284,50.671,29.43,98.7,3026.1,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
71,1,1,90.6,34.859,35.462,20.317,143.1,90.6,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,2,86.9,32.369,34.283,20.212,149.3,177.5,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,3,86.2,32.141,33.769,20.336,150.3,263.7,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,4,86.2,32.112,33.822,20.267,150.4,349.9,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,5,86.1,32.165,33.707,20.221,150.6,436,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,6,86.7,32.452,33.913,20.339,149.5,522.7,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,7,86.8,32.575,33.961,20.296,149.3,609.6,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,8,86.6,32.522,33.737,20.382,149.7,696.2,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,9,86.9,32.486,34.013,20.394,149.2,783.1,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,10,86.6,32.5,33.7,20.365,149.8,869.7,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,11,87.3,32.708,34.072,20.471,148.6,956.9,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,12,87.4,32.897,34,20.551,148.3,1044.4,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,13,87.7,33.168,33.983,20.567,147.8,1132.1,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,14,88.1,33.131,34.333,20.67,147.1,1220.2,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,15,162.4,33.154,34.743,94.5,79.9,1382.6,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,16,93.8,38.868,34.23,20.706,138.2,1476.4,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,17,88.6,33.19,34.709,20.663,146.4,1565,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,18,89.7,33.259,35.3,21.131,144.6,1654.6,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,19,89,33.148,34.535,21.339,145.7,1743.7,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,20,89.9,34.438,34.797,20.646,144.3,1833.6,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,21,88.3,33.413,34.296,20.613,146.8,1921.9,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,22,88.8,33.253,34.982,20.556,146,2010.7,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,23,89.3,33.596,34.936,20.787,145.2,2100,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,24,89.3,33.974,34.465,20.877,145.2,2189.3,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,25,94.8,33.823,36.066,24.938,136.7,2284.1,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,26,152.9,58.543,63.5,30.808,84.8,2437,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,27,91.4,34.239,36.168,20.974,141.9,2528.4,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,28,89.3,33.394,35.194,20.696,145.2,2617.7,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,29,88.5,33.45,34.458,20.642,146.4,2706.2,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,30,88.6,33.26,34.669,20.702,146.3,2794.8,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,31,91.8,33.464,36.165,22.169,141.2,2886.6,"Pro","TPC Racing",102.22,2022,"Pirelli"
71,1,32,133.6,50.146,53.589,29.906,97,3020.3,"Pro","TPC Racing",102.22,2022,"Pirelli"
88,2,1,91.4,35.319,35.629,20.47,141.8,91.4,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,2,87.3,32.712,34.39,20.153,148.6,178.7,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,3,86.2,32.252,33.886,20.058,150.4,264.9,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,4,86.2,32.194,33.759,20.25,150.4,351.1,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,5,86.4,32.416,33.631,20.317,150.1,437.4,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,6,87.7,32.723,34.66,20.296,147.9,525.1,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,7,87.8,32.782,34.634,20.409,147.6,612.9,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,8,87,32.59,34.085,20.314,149.1,699.9,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,9,87.3,32.689,34.236,20.356,148.6,787.2,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,10,87.3,32.703,34.234,20.351,148.5,874.5,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,11,87.8,32.953,34.351,20.484,147.7,962.3,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,12,88.6,32.801,35.327,20.508,146.3,1050.9,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,13,89.1,33.172,34.368,21.571,145.5,1140,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,2,14,162.8,33.194,34.517,95.1,79.6,1302.9,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,15,92,37.573,34.041,20.369,141,1394.8,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,16,87.4,32.978,34.094,20.297,148.4,1482.2,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,17,87,32.786,33.938,20.294,149,1569.2,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,18,87.7,32.959,34.16,20.567,147.9,1656.9,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,19,88.8,33.037,34.992,20.752,146,1745.7,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,20,89.4,34.167,34.376,20.841,145.1,1835.1,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,21,87.9,33.212,34.126,20.524,147.6,1922.9,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,22,88.1,33.191,34.508,20.384,147.2,2011,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,23,89.1,33.645,34.947,20.554,145.4,2100.2,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,24,89.3,33.966,34.6,20.724,145.2,2189.5,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,25,95.1,34.052,36.07,25.021,136.3,2284.6,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,26,152.6,59.277,62.6,30.77,85,2437.2,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,27,89.9,34.191,34.858,20.855,144.2,2527.1,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,28,89.1,33.531,34.519,21.098,145.4,2616.3,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,29,88.5,33.631,34.425,20.461,146.5,2704.8,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,30,88.3,33.328,34.484,20.496,146.8,2793.1,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,31,92.9,33.287,36.316,23.273,139.6,2886,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
88,1,32,133.6,50.037,53.788,29.783,97,3019.6,"Pro","Taurino Racing by D Motorsports",102.22,2022,"Pirelli"
1,1,1,106.4,47.906,37.651,20.823,121.9,106.4,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,2,90.3,33.798,35.635,20.896,143.5,196.7,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,3,87.6,32.877,33.625,21.057,148.1,284.3,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,4,87.2,32.713,34.369,20.096,148.7,371.4,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,5,86.3,32.085,33.933,20.312,150.2,457.8,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,6,86.1,32.018,33.927,20.12,150.7,543.8,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,7,86.7,32.356,34.185,20.207,149.5,630.6,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,8,87.7,32.119,34.383,21.185,147.9,718.3,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,9,103.2,35.948,41.818,25.387,125.7,821.4,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,10,123,49.294,39.644,34.075,105.4,944.4,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,11,143.2,59.72,50.088,33.358,90.6,1087.6,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,12,145.7,60.5,52.346,32.826,89,1233.3,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,13,147.9,63,51.443,33.513,87.6,1381.2,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,14,128,49.491,50.546,27.934,101.3,1509.2,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,1,15,160.9,32.699,34.786,93.5,80.6,1670.1,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,16,92.6,38.424,33.751,20.411,140,1762.7,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,17,87.7,32.766,34.602,20.372,147.8,1850.5,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,18,87,32.594,33.88,20.516,149.1,1937.5,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,19,86.9,32.609,33.814,20.504,149.2,2024.4,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,20,87,32.436,34.164,20.436,149,2111.4,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,21,85.9,32.41,33.284,20.173,151,2197.3,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,22,87.5,32.716,34.422,20.368,148.2,2284.8,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,23,86.2,32.668,33.347,20.187,150.4,2371,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,24,86,32.374,33.334,20.309,150.7,2457,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,25,86.3,32.399,33.576,20.353,150.2,2543.3,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,26,87.5,32.686,34.371,20.42,148.2,2630.8,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,27,86.4,32.627,33.386,20.358,150.1,2717.2,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,28,86.6,32.586,33.471,20.524,149.8,2803.8,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,29,86.6,32.803,33.325,20.431,149.8,2890.3,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,30,87,32.905,33.648,20.472,149,2977.4,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
1,2,31,87.4,32.909,33.945,20.531,148.4,3064.7,"Pro","Wayne Taylor Racing",81.37,2022,"Pirelli"
23,1,1,89.7,35.304,34.114,20.3,144.5,89.7,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,2,86.9,32.626,34.027,20.239,149.2,176.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,3,86.1,32.218,33.559,20.285,150.7,262.7,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,4,85.9,32.264,33.519,20.069,151,348.5,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,5,85.9,32.273,33.476,20.194,150.9,434.5,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,6,85.5,31.987,33.453,20.093,151.6,520,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,7,85.9,32.183,33.619,20.116,150.9,605.9,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,8,85.7,32.158,33.357,20.169,151.3,691.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,9,122.2,50.332,46.209,25.653,106.1,813.8,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,10,123.5,48.644,38.958,35.917,105,937.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,11,143.6,58.185,52.9,32.507,90.3,1080.9,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,12,145.2,57.726,54.469,33.032,89.3,1226.1,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,13,148.1,58.887,55.633,33.626,87.5,1374.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,14,130.3,48.644,53.94,27.755,99.5,1504.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,15,163.4,32.695,33.965,96.7,79.4,1668,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,16,93.9,39.011,34.167,20.694,138.1,1761.9,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,17,88.2,32.634,34.939,20.654,147,1850.1,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,18,87.2,32.498,34.079,20.573,148.8,1937.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,19,87.6,32.502,33.872,21.194,148.1,2024.8,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,20,87.4,32.657,34.216,20.554,148.3,2112.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,21,87.4,32.78,34.137,20.458,148.4,2199.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,22,87.4,32.563,34.168,20.65,148.4,2287,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,23,88.3,33.098,34.483,20.748,146.8,2375.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,24,88.1,33.314,34.043,20.774,147.1,2463.5,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,25,88.6,33.051,34.36,21.161,146.4,2552.1,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,26,88.7,32.863,34.993,20.833,146.2,2640.7,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,27,89.2,33.659,34.803,20.762,145.3,2730,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,28,87.6,32.822,34.406,20.372,148,2817.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,29,87.8,32.789,34.429,20.606,147.6,2905.4,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,30,87.6,32.758,34.337,20.552,147.9,2993,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
23,1,31,87.9,32.531,34.713,20.606,147.6,3080.9,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,1,89.3,34.639,34.285,20.34,145.3,89.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,2,86.1,32.462,33.485,20.192,150.5,175.4,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,3,86.2,32.39,33.619,20.205,150.4,261.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,4,85.6,32.258,33.348,20.027,151.4,347.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,5,99.4,32.208,33.638,33.526,130.5,446.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,6,90.9,37.24,33.552,20.099,142.7,537.5,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,7,86.1,32.332,33.518,20.271,150.6,623.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,8,87.5,32.45,33.763,21.31,148.1,711.2,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,9,109.5,40.238,43.647,25.661,118.4,820.7,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,10,123,48.632,39.428,34.904,105.4,943.7,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,11,143,59.184,50.788,33.014,90.7,1086.7,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,12,145.6,60.1,52.844,32.666,89.1,1232.2,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,13,148.2,62.2,51.981,34.006,87.5,1380.4,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,14,128.4,49.046,51.348,28.03,101,1508.8,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,15,163.1,32.945,34.555,95.6,79.5,1671.9,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,16,92,37.817,33.84,20.365,140.9,1764,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,17,87.6,32.599,34.314,20.714,148,1851.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,18,87,32.948,33.701,20.318,149.1,1938.5,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,19,86.7,32.556,33.728,20.421,149.5,2025.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,20,88.4,33.175,34.475,20.712,146.7,2113.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,21,87.6,32.848,34.17,20.555,148.1,2201.2,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,22,87.7,33.172,33.992,20.566,147.8,2288.9,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,23,88,32.948,34.232,20.794,147.4,2376.9,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,24,88.3,32.989,34.569,20.692,146.9,2465.1,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,25,88.5,33.543,34.073,20.884,146.5,2553.6,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,26,88.6,32.812,34.751,21.034,146.3,2642.2,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,27,89.5,33.373,34.745,21.39,144.9,2731.7,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,28,87.5,32.898,34.087,20.528,148.2,2819.3,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,29,87.7,32.926,34.196,20.605,147.8,2907,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,30,87.4,32.82,33.982,20.619,148.3,2994.4,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
27,1,31,89.4,33.514,34.128,21.786,145,3083.8,"Pro","Dream Racing Motorsport",81.37,2022,"Pirelli"
50,1,1,91.6,35.917,35.177,20.487,141.6,91.6,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,2,87,32.515,34.164,20.289,149.1,178.5,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,3,86.5,32.342,34.1,20.084,149.9,265.1,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,4,86.4,32.291,33.994,20.151,150,351.5,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,5,86.4,32.315,33.968,20.163,150,438,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,6,86.2,32.23,33.932,20.006,150.5,524.1,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,7,86.2,32.29,33.75,20.14,150.5,610.3,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,8,86.8,32.242,33.748,20.809,149.4,697.1,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,9,120.1,48.033,44.963,27.054,108,817.2,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,10,123.1,47.951,38.973,36.144,105.4,940.2,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,11,143.1,58.218,52.041,32.865,90.6,1083.3,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,12,144.9,58.732,53.114,33.085,89.5,1228.3,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,13,148.3,60.2,53.792,34.35,87.4,1376.6,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,14,129.3,48.442,52.898,27.983,100.3,1505.9,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,1,15,160.6,32.649,34.271,93.7,80.7,1666.5,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,2,16,92.5,38.668,33.509,20.291,140.2,1759,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,2,17,86.7,32.8,33.681,20.218,149.6,1845.7,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,2,18,86,32.394,33.432,20.221,150.7,1931.7,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,2,19,87.3,32.627,34.414,20.26,148.5,2019,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,2,20,86.7,32.79,33.664,20.238,149.6,2105.7,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,2,21,86.3,32.471,33.588,20.219,150.3,2192,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,2,22,86.9,32.608,34.053,20.259,149.2,2278.9,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
50,2,23,86.4,32.388,33.702,20.294,150.1,2365.3,"Pro","O'Gara Motorsport / Change Racing / USRT",81.37,2022,"Pirelli"
